
Exported on September 23, 2025 at 10:15 AM PDT

Id,FirstName,LastName,Email,Phone,Company,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,Industry,LeadSource,Type,Status__c,Ownership,AnnualRevenue,NumberOfEmployees,CreatedDate,LastActivityDate
0011582811860629,Alejandro,Aguirre,alejandro.aguirre@waller.com,(602)927-6793,"Grimes, Sloan and Gonzalez",9195 Holloway Lake Suite 707,North Kristenberg,TX,30980,Yemen,Technology,Trade Show,Reseller,On Hold,Public,1073101097.25,1982,2024-12-16,2024-12-25
0018124903862511,James,Walker,james.walker@brown.info,(350)205-7320x29658,Khan PLC,97763 Megan Union Suite 567,Kennethbury,MT,87235,Equatorial Guinea,Energy,Email Campaign,Customer,Inactive,Public,1393624934.09,4109,2023-12-04,2023-12-08
0013845941819302,James,Taylor,james.taylor@lynn-donaldson.org,001-065-713-8075x3628,"Perez, Lopez and Bishop",170 Krause Dam Apt. 154,Janetport,OH,75875,Guatemala,Manufacturing,Paid Search,Customer,Pending,Subsidiary,32114527.09,2139,2024-09-01,2025-01-23
0019909568835311,Thomas,Wilson,thomas.wilson@long.org,(228)858-2595,Barron-Ellison,3320 Steven Manor,Taylorhaven,TN,11082,Niue,Manufacturing,Email Campaign,Reseller,Pending,Government,1088493589.37,4831,2024-04-17,2025-01-08
0017219799415830,Lisa,Landry,lisa.landry@walsh.biz,876.575.3090x17000,"Edwards, Olson and Carr",1046 Donna Ramp,West Katiemouth,CA,05862,Barbados,Manufacturing,Customer Referral,Reseller,Active,Subsidiary,1985757731.37,4746,2025-07-22,2025-07-24
0014018143857066,Michael,Rowland,michael.rowland@cochran.com,901.730.6765x598,"Estes, Hensley and Williams",6390 Knight Trail,Hollandberg,DC,95789,Ghana,Energy,Social Media,Partner,Pending,Subsidiary,1966539286.68,2471,2024-10-24,2025-04-15
0011032001124145,Janice,Ruiz,janice.ruiz@graves-mason.org,8858031511,"Fox, Carter and Harding",7199 Green Mews,Wilsonville,OK,16536,Guam,Transportation,Trade Show,Prospect,Pending,Public,176214052.46,2701,2025-08-25,2025-09-12
0019239025501858,Jonathan,Marks,jonathan.marks@terrell-gill.net,6165257929,"Knight, Reilly and Holland",447 Lauren Village Apt. 589,East Adamport,NY,25775,British Indian Ocean Territory (Chagos Archipelago),Financial Services,Outbound Call,Reseller,Pending,Subsidiary,1673373479.37,4354,2025-05-26,2025-06-03
0018354231902061,Patrick,Pearson,patrick.pearson@decker.com,0465734645,"Gomez, Martinez and Lopez",285 Perez Radial Suite 124,Port Alyssaborough,CO,13503,Swaziland,Energy,Event,Customer,Pending,Government,460688074.74,4399,2024-06-28,2024-07-23
0016642352095121,George,Owens,george.owens@jones.com,266.614.9948x60835,"Lambert, Bell and Mcdonald",7477 Henderson Inlet Suite 626,West Christopher,NY,39619,Hong Kong,Healthcare,Email Campaign,Partner,Active,Subsidiary,855449498.34,3508,2024-03-26,2024-08-28
0011028532428897,Taylor,Medina,taylor.medina@parks-lewis.com,674-241-6479,Garcia-Taylor,182 Robbins Islands Suite 027,Teresamouth,OK,82982,Malta,Technology,Web,Customer,Active,Public,519151359.04,2249,2023-10-28,2024-12-05
0012076910319376,James,Austin,james.austin@white-walton.biz,(897)073-2820x350,"Alvarado, Meyer and Wilson",95476 Timothy Forest,Longbury,MA,87454,Costa Rica,Transportation,Web,Prospect,Pending,Government,1170070837.68,812,2025-03-26,2025-04-03
0018114536326058,Deborah,Cummings,deborah.cummings@manning.com,(552)347-2441x58794,"Carter, Graham and Munoz",943 Kenneth Bypass Suite 457,Lake Veronica,SD,73849,United States Minor Outlying Islands,Government,Social Media,Reseller,Pending,Public,1632011480.23,697,2024-04-10,2024-08-12
0011840551905489,Andrew,Long,andrew.long@caldwell.org,+1-572-500-3291,Nicholson and Sons,106 Howell Points,Salazarstad,GA,41470,Myanmar,Healthcare,Email Campaign,Partner,Inactive,Government,493702587.3,2567,2025-06-28,2025-08-03
0014711032706305,Jo,Garza,jo.garza@dunn.net,762-193-3669x84717,Sanders Group,05400 Mark Station Suite 256,South Robertberg,IN,62709,Zambia,Hospitality,Outbound Call,Partner,Active,Government,1179081374.13,4895,2024-01-23,2024-11-03
0015548363128079,Isabel,Cross,isabel.cross@huerta-bartlett.org,(709)345-0825x708,"Johnson, Guerrero and Blackwell",56703 Emily Gateway Apt. 362,Swansonview,MD,30212,Fiji,Media,Event,Partner,Inactive,Public,1307617204.03,4531,2024-11-16,2025-08-23
0011543818295206,Tracy,Mcguire,tracy.mcguire@bell.com,+1-741-849-1519x5519,Galvan-Pham,09050 Jeremiah Lodge Apt. 414,Port Corey,AZ,74509,Cook Islands,Transportation,Event,Prospect,On Hold,Public,1288493879.57,145,2024-07-06,2024-11-29
0019043461928141,Aaron,Perkins,aaron.perkins@miller-george.com,381.766.0417x876,Holloway Ltd,6134 Phillip Cliff,West Daniellefort,ME,08903,Bahamas,Financial Services,Customer Referral,Reseller,Active,Government,1496823437.0,3996,2025-03-15,2025-06-13
0014382833931857,Christopher,Vincent,christopher.vincent@davis-patton.com,+1-443-003-0964x60402,"Edwards, Martinez and Russell",15044 Richard Plains Suite 934,West Kendra,MD,49099,Switzerland,Manufacturing,Email Campaign,Partner,Pending,Subsidiary,1565039237.56,1998,2024-12-26,2025-05-03
0017683507026210,Rhonda,Vasquez,rhonda.vasquez@smith.com,965.492.2626x941,"Harrington, Clark and Allen",33159 Martinez Parkway Apt. 238,Port Amber,ID,36586,Comoros,Hospitality,Organic Search,Reseller,Active,Private,905068065.79,4750,2024-04-01,2025-09-18
0015006909051223,Scott,Miller,scott.miller@berger.org,602-023-1650x23486,Brown-Walter,63278 Hawkins Flats Apt. 665,Miguelland,OH,66788,Gabon,Healthcare,Partner Referral,Partner,On Hold,Public,386547094.64,4676,2025-05-22,2025-08-09
0017403041601528,Shawn,Knight,shawn.knight@trevino.biz,+1-463-583-8043,Moore-Blair,443 Joshua Fall Suite 901,West Kennethmouth,LA,38183,Nicaragua,Media,Outbound Call,Partner,Inactive,Government,1092279339.05,1129,2024-01-17,2025-04-20
0013835433318989,Roberto,Thomas,roberto.thomas@ingram.com,+1-304-571-0957,Chapman-Bryant,247 Justin Trace Apt. 649,Jonathanland,MT,98823,Djibouti,Manufacturing,Partner Referral,Customer,Pending,Subsidiary,632745833.28,1858,2024-04-30,2024-05-02
0011274711211874,Rachel,Nielsen,rachel.nielsen@olson.com,001-634-637-0722,Vega-Bradford,5379 Kelly River Apt. 152,Port Wesley,OH,85817,Kuwait,Retail,Customer Referral,Customer,Active,Public,673423138.16,2432,2024-02-29,2025-03-27
0016541911535940,Leah,Cook,leah.cook@powell.org,014.816.0358,"Johnson, Nguyen and Reynolds",97035 Lee Walk Apt. 934,Harrisfurt,WY,76269,Zambia,Technology,Social Media,Prospect,Inactive,Government,1613374680.94,2155,2025-08-29,2025-08-31
0016975915330021,Monica,Hernandez,monica.hernandez@walters.info,737.413.2376,Blankenship-Griffin,0299 Baker Garden Apt. 267,Salasshire,NV,36960,Congo,Retail,Event,Partner,Inactive,Government,906086323.72,3267,2023-11-12,2025-05-22
0011570977677447,Susan,Ray,susan.ray@rodriguez.com,579-906-6365x49720,Fleming-Garcia,819 Matthew Mountain,North Jeremiah,MO,47534,United States of America,Government,Web,Prospect,Active,Government,454011199.89,912,2024-10-27,2025-07-14
0011057112547430,Valerie,Hart,valerie.hart@choi.biz,(063)171-5748x156,"Hutchinson, Obrien and Walsh",546 Cisneros Flat,Maryhaven,DC,09766,Vanuatu,Transportation,Email Campaign,Customer,On Hold,Subsidiary,80879227.02,2027,2024-08-05,2025-02-01
0011985759800712,Jared,Shaw,jared.shaw@ortiz-madden.com,(015)034-9576x945,"Patel, Campbell and Johnson",489 Morris Turnpike,North Michaelton,WV,31211,Uruguay,Education,Partner Referral,Reseller,Active,Private,879451723.62,4602,2025-02-20,2025-09-01
0011824958811736,Janet,Mcguire,janet.mcguire@garcia-odom.net,508.609.2613x5129,"Williams, Simmons and Berry",036 Monica Loaf Suite 445,Jeremiahfort,UT,68493,Tokelau,Energy,Outbound Call,Partner,Inactive,Private,1390071067.96,4785,2025-08-18,2025-09-20
0016722863195761,Sheila,Miranda,sheila.miranda@madden.com,3818202949,Peters Ltd,314 Beasley Knoll,Latashaside,NJ,11564,Myanmar,Media,Paid Search,Partner,On Hold,Government,1432280028.14,3482,2025-04-11,2025-05-25
0019074628833275,Christopher,Robinson,christopher.robinson@mullen.com,+1-230-818-4260x4439,"Pace, Cameron and Jackson",36309 Chad Inlet,Hallberg,MD,94192,Tajikistan,Energy,Email Campaign,Prospect,Active,Subsidiary,252004544.94,4790,2025-09-14,2025-09-16
0011767306096443,Jose,Allen,jose.allen@crawford-kelly.com,001-327-426-7824x497,Richards Inc,68189 Davis Inlet Apt. 997,Port Angela,CT,16887,Turkmenistan,Energy,Event,Customer,On Hold,Government,692185932.71,2926,2025-05-12,2025-06-21
0014141819287678,Leah,Morris,leah.morris@cantu.com,689-894-6116x033,Jones-Little,6478 Bethany Harbors,Wheelerfort,ME,57442,Kuwait,Education,Paid Search,Partner,Inactive,Public,1010558756.42,1473,2024-03-22,2024-11-16
0013476772415422,Jon,Ellis,jon.ellis@scott.com,(602)662-8468x9767,Griffin Group,5866 Devon Groves,Kennethville,DE,50803,Guyana,Manufacturing,Paid Search,Prospect,Inactive,Public,1660448361.79,2969,2024-11-02,2025-02-15
0014163405282312,Scott,Ellis,scott.ellis@david.com,7090692984,"Gomez, Chandler and Thompson",23723 Michelle Glen,North Robert,TN,12756,Moldova,Retail,Email Campaign,Customer,Inactive,Government,1752714819.98,125,2023-12-11,2025-07-01
0016033603879567,Thomas,Gordon,thomas.gordon@garcia-wagner.biz,393.516.4054,Guzman Inc,665 Hood Drives,Alyssamouth,NH,86342,Nicaragua,Financial Services,Web,Customer,Pending,Public,1563574334.99,4060,2024-05-05,2025-01-11
0016697178796458,Jacob,Sullivan,jacob.sullivan@patel.com,001-538-285-6655x74015,Spence Group,32725 Katherine Heights,East Rebecca,SD,38591,Korea,Technology,Customer Referral,Prospect,Inactive,Public,1513742616.81,4591,2023-11-07,2025-09-21
0011922447850554,Danielle,Fernandez,danielle.fernandez@hayes-myers.com,366.012.4231x620,Brown and Sons,661 Nicole Shore Suite 692,Vangfurt,RI,94310,United Arab Emirates,Energy,Social Media,Customer,On Hold,Subsidiary,841428350.72,2291,2024-07-29,2025-09-10
0014170329598991,Chris,Kelly,chris.kelly@west.com,287.470.6355x646,Price PLC,810 Michele Parkway Apt. 524,New William,VT,12257,Gambia,Technology,Trade Show,Prospect,Active,Subsidiary,1256623276.55,209,2025-09-08,2025-09-11
0016779822956087,Benjamin,Rios,benjamin.rios@solomon.com,+1-394-860-3015x99973,Hall and Sons,9646 Spence Trace Apt. 072,North Amy,OK,77975,Germany,Retail,Email Campaign,Prospect,Active,Private,571291134.88,4090,2025-04-04,2025-04-18
0011747461626659,Stacy,Roy,stacy.roy@stewart.com,567.367.6695,Jones LLC,230 Brown Rapid Suite 507,South Mason,TX,68891,Syrian Arab Republic,Healthcare,Web,Prospect,Active,Private,1666775008.93,4562,2025-03-13,2025-07-08
0017328827926388,Jennifer,Walters,jennifer.walters@carter-martin.info,8987849279,"Fritz, Houston and Hobbs",0023 Christine Circles,North Dylanbury,IL,94165,Latvia,Media,Outbound Call,Customer,Active,Government,418105238.72,4581,2025-03-30,2025-06-10
0015583650753043,Johnathan,Ross,johnathan.ross@montoya.net,001-267-380-4462,"Gonzalez, Briggs and Hernandez",2860 Peter Loop,West Marc,KY,90382,Maldives,Media,Email Campaign,Customer,On Hold,Public,1614965434.56,1513,2024-11-03,2024-12-20
0014905368954596,Clinton,Barnes,clinton.barnes@ortiz.com,001-084-709-6907,Gray-Stevens,630 Jennifer Ports,New Jorge,NE,64986,Angola,Financial Services,Email Campaign,Customer,Active,Private,1494715254.43,3483,2024-07-17,2024-11-23
0019918564580344,Laurie,Martin,laurie.martin@oliver-clark.com,001-624-888-4676,"Sanders, Bennett and Savage",256 Cassandra Spring Suite 765,Meadowstown,IA,81224,Christmas Island,Transportation,Paid Search,Prospect,Pending,Private,1879374008.39,3159,2025-08-11,2025-09-03
0016053755288154,Gary,Hudson,gary.hudson@reed.com,(747)389-2636x46207,"Harrison, Small and Wright",4428 Williams Well Apt. 733,South Rebeccaville,ND,53746,Korea,Retail,Outbound Call,Partner,On Hold,Public,1292761242.36,3950,2024-09-26,2025-08-01
0016592401706745,Charles,Singh,charles.singh@thompson.com,345.162.7723,Vega-Pearson,8258 Thornton Falls,North Jonathanborough,ME,44442,Poland,Financial Services,Partner Referral,Customer,Inactive,Government,1379074735.55,531,2024-05-06,2025-05-04
0017764945244814,Joshua,Gibbs,joshua.gibbs@foster.com,+1-721-432-8446x36263,May-Nicholson,747 Gary Inlet,Alisonshire,TX,11231,Morocco,Transportation,Organic Search,Prospect,Inactive,Government,891126748.13,4380,2025-05-12,2025-05-18
0012141237988834,Wanda,Anderson,wanda.anderson@brown.info,001-928-242-1717x063,Reese Ltd,8614 Anthony Drives,Cameronfort,OR,04306,Mauritius,Hospitality,Organic Search,Customer,Active,Government,1851608073.79,2339,2024-09-15,2025-04-29
0012132547822077,Kristy,Garza,kristy.garza@hayes.net,(347)202-0443x605,Kirby LLC,74716 Cole Glens Suite 237,Josephside,AL,32635,Aruba,Government,Partner Referral,Prospect,Inactive,Subsidiary,1219897426.22,2561,2025-07-26,2025-08-06
0012731148617936,Sara,Daniels,sara.daniels@parsons-adams.com,647-139-2284x0269,Watson-Scott,1323 Monica Road Suite 281,Danielsbury,LA,26613,Bahrain,Education,Web,Partner,Active,Government,41535167.1,3059,2024-12-16,2025-05-06
0018363019838217,Christopher,Allen,christopher.allen@cunningham.com,696-907-4887x8322,Floyd-Hines,9035 Michael Hollow Suite 358,Port Gregorystad,MA,03426,Aruba,Education,Email Campaign,Partner,Active,Subsidiary,1648496017.97,3046,2023-10-28,2025-02-28
0013281533928861,Sandra,Velez,sandra.velez@chapman-dixon.info,722-602-2735,Smith LLC,1400 Catherine Wall Apt. 795,West Alejandroport,UT,41572,Seychelles,Financial Services,Social Media,Customer,Active,Private,1010065598.38,3503,2025-04-06,2025-04-15
0013498119767063,Joseph,Daniels,joseph.daniels@wolf.com,140-544-6244x1127,Gregory-Gould,633 Linda Stravenue Suite 086,Jacquelinemouth,TX,66195,Ethiopia,Energy,Customer Referral,Partner,On Hold,Private,1974804834.66,983,2025-03-23,2025-06-21
0019871393970180,Kayla,Trevino,kayla.trevino@summers.info,371.141.3086,"Scott, Garza and Lucas",044 Durham Shores,West April,FL,32828,Russian Federation,Technology,Partner Referral,Partner,On Hold,Subsidiary,616476171.95,4981,2025-01-21,2025-08-21
0018676514719867,Scott,Lawrence,scott.lawrence@cooper-trujillo.com,984-397-2820x9603,"Hanson, Palmer and Morrow",50457 Robinson Orchard,Millerview,WA,49773,United States of America,Manufacturing,Social Media,Customer,Pending,Private,1824263745.68,4724,2025-06-04,2025-08-30
0018429026069836,Craig,Cox,craig.cox@mccall-robinson.com,1107459709,"Moore, Curtis and Wilson",18941 Campbell Oval Suite 880,Evanshaven,LA,27417,Croatia,Transportation,Email Campaign,Reseller,Active,Government,1978552874.93,1290,2025-04-11,2025-08-19
0018335188296411,Timothy,Terry,timothy.terry@daniels.com,001-639-514-2413x74820,Perry-Gonzalez,755 Hancock Mountain Suite 481,Woodsville,NE,09184,Spain,Education,Organic Search,Customer,Active,Public,135492295.39,3022,2025-01-17,2025-03-10
0017521879292590,Sarah,Clements,sarah.clements@flores.com,001-120-139-4432x8191,Davis-Evans,672 Kathy Spur Apt. 425,Veronicafort,NC,44296,Swaziland,Media,Paid Search,Prospect,Pending,Subsidiary,40881781.61,2368,2024-08-29,2024-10-13
0015932258842109,Jeffery,Hensley,jeffery.hensley@peters.com,426.867.8065x888,Schultz-Cummings,46877 Jones Lodge,Gilbertville,MD,43132,Cyprus,Energy,Event,Partner,Pending,Government,1157672809.38,1892,2025-08-31,2025-09-12
0015122615437122,Ronald,Murillo,ronald.murillo@johnson.info,001-930-096-5013x24369,Landry Inc,90449 Romero Ways Suite 388,Michellestad,KS,21243,Denmark,Hospitality,Outbound Call,Prospect,On Hold,Government,1076198663.71,2820,2025-09-03,2025-09-11
0012486462969467,Cheryl,Raymond,cheryl.raymond@willis.org,001-140-679-7663x9917,"Taylor, Daniels and Mitchell",564 Patricia Prairie Suite 606,Seanfort,HI,85148,Saint Vincent and the Grenadines,Retail,Outbound Call,Reseller,Active,Subsidiary,83864693.38,3801,2025-04-11,2025-08-04
0018787175778519,Mary,Bell,mary.bell@collins.com,(697)263-6104,"Mathews, Young and Long",8688 Fisher Village,Ashleyberg,VT,68001,Germany,Retail,Web,Prospect,Active,Private,917663613.75,3895,2024-12-15,2025-02-19
0016351966762343,John,Mack,john.mack@davies-poole.org,+1-488-638-6142,Parker-Singh,76164 Richard Divide,Port Jasonbury,IA,73490,Sri Lanka,Transportation,Social Media,Prospect,Inactive,Subsidiary,590980550.1,2505,2024-02-14,2024-05-17
0011416191033665,Thomas,Chung,thomas.chung@garcia-woodward.com,799.853.6212x0202,Gaines Inc,9098 Victoria Prairie,North Jacob,TN,32319,Nicaragua,Government,Paid Search,Prospect,Active,Public,1829468759.35,2961,2024-02-13,2024-11-06
0012513075713049,Brenda,Morgan,brenda.morgan@smith.com,+1-071-540-1841,"Gibson, Nguyen and Hanson",45572 Jackson Lodge,Glennside,MA,72320,Denmark,Healthcare,Customer Referral,Partner,On Hold,Public,1154331712.08,2805,2024-12-19,2025-04-06
0015803750337559,Judy,Henson,judy.henson@phillips.net,718.118.2423x574,"Nelson, Nunez and Oneill",94632 Kathryn Lake Suite 927,Gravesfort,WA,25165,Indonesia,Financial Services,Email Campaign,Prospect,Inactive,Subsidiary,677695443.62,2848,2023-12-08,2024-05-03
0019038669492436,Renee,Thomas,renee.thomas@may-mills.com,+1-390-109-6368x289,Gilbert-Hart,907 Cynthia Squares Suite 752,Brownview,CA,82015,Peru,Media,Social Media,Customer,Active,Private,738804821.18,3507,2024-11-12,2024-12-31
0013118543195144,Deborah,Fleming,deborah.fleming@lawson.net,225.484.2463,"Hodges, Lawson and Johnson",8374 Peters Greens,North Christineland,MD,69783,Rwanda,Hospitality,Partner Referral,Reseller,On Hold,Subsidiary,1367034093.25,2760,2024-12-25,2025-06-30
0013446377212867,Karina,Young,karina.young@lloyd.org,712-113-0353x7463,Bullock-Eaton,81649 Richard Fords,Port Jessicabury,IN,33742,Iceland,Transportation,Organic Search,Partner,Pending,Subsidiary,673506990.99,2633,2024-02-28,2025-07-29
0016593781642068,Stephen,Gonzalez,stephen.gonzalez@smith.org,001-115-215-0434x151,Gillespie PLC,5927 Thomas Trail,Christensenhaven,IL,60096,Morocco,Healthcare,Event,Prospect,Active,Subsidiary,1563193689.03,1911,2023-10-10,2025-08-29
0015415842137391,Brad,King,brad.king@nguyen.com,+1-905-161-3602x763,Griffin and Sons,55952 Anderson Forges Suite 953,Waltonport,IA,40162,Holy See (Vatican City State),Transportation,Outbound Call,Reseller,Active,Subsidiary,546108574.96,2849,2024-03-14,2024-11-08
0012128331679998,Sean,Carrillo,sean.carrillo@sanders.com,914-920-1126x7282,Zimmerman-Finley,7017 Mike Springs Suite 809,Brownmouth,NC,76650,Burundi,Government,Social Media,Partner,On Hold,Private,1089525089.28,4285,2024-11-28,2024-11-28
0015734169276985,Steven,Phelps,steven.phelps@chase.net,655-966-8230x86272,Wong LLC,943 Walker Shoal,Garciafurt,NH,96238,Turkmenistan,Financial Services,Email Campaign,Prospect,Active,Subsidiary,540778510.54,973,2023-10-22,2024-12-10
0017415170315162,Alicia,Mccullough,alicia.mccullough@brown.biz,902.755.1784,Medina Ltd,59648 Michelle Mountain Apt. 903,Scottburgh,TN,90249,Guatemala,Education,Partner Referral,Reseller,Inactive,Subsidiary,1927633752.49,4761,2025-05-20,2025-08-20
0011401754350274,George,Hammond,george.hammond@castillo-thomas.org,+1-747-262-3047,Edwards-Martinez,2225 Bauer Rapid,Mcguirestad,IN,01005,Costa Rica,Hospitality,Social Media,Reseller,On Hold,Private,1524593821.2,4155,2024-03-10,2025-06-25
0017800819695108,Sandra,Martinez,sandra.martinez@wood.com,2955719318,Smith Group,212 Baker Shores,Samueltown,DC,84962,Iran,Retail,Outbound Call,Reseller,Active,Government,638781471.93,4028,2024-10-04,2025-02-16
0017912274136448,Anna,Miller,anna.miller@fuller.com,+1-056-911-4526x31028,"Johnson, Munoz and Shaw",29985 Vincent Road Apt. 548,East James,WV,48794,Antarctica (the territory South of 60 deg S),Technology,Trade Show,Partner,Pending,Private,1431072648.26,2931,2024-01-13,2025-03-02
0013800854498297,James,Quinn,james.quinn@brooks.com,+1-285-023-4797x0640,"Luna, Johnson and Morrow",580 Johnson Tunnel Suite 192,Mitchellside,TN,23572,Germany,Financial Services,Trade Show,Customer,Active,Subsidiary,1791493449.18,4962,2024-01-09,2024-11-23
0018280792269231,Laura,Parker,laura.parker@murray.com,0135432302,"Sandoval, Williams and Sanchez",5733 Tonya Cape Apt. 958,Jenningsmouth,RI,02207,Aruba,Media,Web,Partner,On Hold,Government,823295761.72,2641,2025-07-24,2025-08-14
0016949996865043,James,Clark,james.clark@reyes-ray.com,001-154-147-7126x977,"Jackson, Smith and Daniels",973 Thornton Island,Catherineton,OR,14961,Samoa,Government,Event,Reseller,On Hold,Public,1092650013.68,3043,2025-03-23,2025-09-08
0016790799036908,Amanda,Klein,amanda.klein@walters.com,001-980-587-6788x870,Caldwell-Rivas,24052 Crystal Glen,West Leroyton,OK,79127,Syrian Arab Republic,Healthcare,Organic Search,Prospect,Pending,Public,1361313024.7,1671,2025-03-24,2025-08-07
0015803777216750,Christine,Taylor,christine.taylor@marshall-neal.com,0638098618,"Watson, Mcdaniel and Bennett",29838 Hopkins Ford Apt. 482,Arnoldchester,CA,11007,Martinique,Financial Services,Paid Search,Customer,On Hold,Government,1102016560.37,1508,2023-10-08,2024-08-28
0018521684037567,Nathaniel,Davis,nathaniel.davis@taylor.com,(428)615-4902x420,Webb-Smith,97086 Julia Manors Suite 484,North Elizabethland,AK,87495,Singapore,Energy,Email Campaign,Customer,Inactive,Public,6032960.86,2308,2024-11-21,2025-04-28
0019293282042575,Ann,Mcdonald,ann.mcdonald@smith-maldonado.biz,014-505-1135,Higgins-Lawson,635 Brenda Terrace,Port Glenn,RI,29720,Antarctica (the territory South of 60 deg S),Transportation,Customer Referral,Reseller,On Hold,Private,1479987342.64,2929,2024-03-14,2024-08-06
0011870210630936,Jennifer,Johnson,jennifer.johnson@johnson.net,990.117.3804x83675,"Hurst, Lawrence and Owen",834 Robert Stravenue Apt. 058,Johnstad,CO,10472,Isle of Man,Retail,Email Campaign,Partner,Active,Private,1140993602.74,3954,2025-02-16,2025-05-05
0017731703249738,Grant,Chen,grant.chen@hill.info,182-871-4940x29165,"Navarro, Gonzales and Smith",271 Murray Square,East Jonathanborough,FL,90760,Antigua and Barbuda,Media,Partner Referral,Prospect,Inactive,Government,1863342493.91,3288,2024-09-14,2025-02-15
0016100392432094,Phyllis,Brown,phyllis.brown@walker-griffin.com,(635)915-6205x861,Brown Group,7980 William Place Apt. 639,Katherinefurt,IN,68722,Norfolk Island,Manufacturing,Event,Prospect,Active,Subsidiary,530859552.26,1793,2025-08-30,2025-09-06
0011604923956912,Allison,Good,allison.good@wiggins.org,9564014787,"Heath, Shea and Cardenas",23016 Price Way Suite 930,Jerryville,WI,53321,Martinique,Retail,Email Campaign,Partner,Active,Private,5491885.34,288,2023-11-20,2024-07-29
0016521587066829,Teresa,Peters,teresa.peters@miller.biz,(403)953-1802x03488,"Lopez, Wilson and Brown",747 Dwayne Squares,Clarkview,NY,14552,Russian Federation,Manufacturing,Trade Show,Partner,On Hold,Subsidiary,304468040.06,1052,2025-04-07,2025-08-27
0018982864198841,Lindsay,Berry,lindsay.berry@macdonald.com,726-407-0743,Hall-Weiss,08881 Steven Path,Fryhaven,OH,55826,San Marino,Manufacturing,Partner Referral,Prospect,On Hold,Private,1096427407.96,2411,2024-09-27,2025-08-31
0014640682974172,Lisa,Anderson,lisa.anderson@acevedo-porter.com,649-366-0935x7368,"Casey, Fisher and Bowman",994 Wyatt Place,Millerhaven,WA,28313,Turkey,Hospitality,Web,Customer,On Hold,Subsidiary,1846658642.89,4909,2024-06-20,2024-10-02
0011170705878140,Jacqueline,Gutierrez,jacqueline.gutierrez@camacho.com,001-007-350-3011x3935,Gallagher-Brooks,8973 Kelley Extensions,Ryanshire,WY,66086,Guernsey,Healthcare,Customer Referral,Partner,Pending,Private,1478649716.74,2888,2024-04-08,2024-10-05
0011332106077840,Jennifer,Pearson,jennifer.pearson@miller-cox.com,6674217256,Benjamin PLC,70752 Cross Street Apt. 906,North Gwendolynton,GA,60870,Bahamas,Technology,Paid Search,Partner,On Hold,Private,1881370731.93,2209,2023-11-08,2024-08-09
0011987067545579,Krista,Hernandez,krista.hernandez@roberson.com,906.026.8764x873,Macdonald Inc,3450 Anderson Fields Apt. 114,Joeview,AL,84402,Saint Martin,Energy,Social Media,Partner,Active,Government,1676119839.71,3219,2025-05-06,2025-06-05
0018888914584574,Jessica,Hurley,jessica.hurley@ward.info,514-504-8619,"Hernandez, Orozco and David",24727 Alexandra Square,Elizabethview,NJ,14405,Reunion,Media,Customer Referral,Partner,Active,Subsidiary,1645552983.69,2333,2023-12-23,2024-09-03
0014140565432007,Holly,Kelly,holly.kelly@brown-wong.org,(202)607-8242x1827,Ross-Roberts,1070 Hoover Causeway,Quinnmouth,NV,86696,Jersey,Technology,Event,Customer,Inactive,Subsidiary,695321926.14,4630,2024-10-11,2024-12-11
0017381315102449,Gary,Jackson,gary.jackson@fisher.com,+1-685-547-6453x89819,Gilmore Group,91631 Wilson Springs,Hamiltonchester,AZ,20311,Tanzania,Media,Customer Referral,Prospect,On Hold,Public,1265672322.18,3404,2023-12-02,2025-08-02
0015526489104044,Randy,Jennings,randy.jennings@adams.org,6607991976,"Davidson, Moore and Brock",011 Kristin Estates Suite 542,Port Robinfurt,MS,48818,Benin,Government,Outbound Call,Partner,Active,Public,184190576.3,4498,2025-08-26,2025-09-05
0013345973897382,Jeanne,Burgess,jeanne.burgess@young.com,+1-876-567-0193x5329,"Baker, Johnson and Moreno",542 Jimenez Landing,Josephhaven,OH,95804,Azerbaijan,Government,Paid Search,Prospect,Inactive,Public,391741194.62,3655,2024-03-27,2024-09-03
0016527128047729,Todd,Navarro,todd.navarro@clarke.net,673-898-3153x103,Hester LLC,4208 Jennifer Cape Suite 136,Mcneilton,DE,76224,Germany,Financial Services,Organic Search,Customer,Pending,Government,861360152.11,2874,2025-08-21,2025-08-26
0013658885844697,Katie,Burns,katie.burns@dominguez.com,981-765-9243,Gordon-Garcia,55219 Hicks Lights Apt. 683,Port Kyle,DE,19406,Swaziland,Healthcare,Trade Show,Prospect,Active,Private,362648318.87,3881,2024-10-11,2025-08-24
0012270612770884,Donald,Page,donald.page@taylor.net,001-732-310-1720x004,"Chen, Sloan and Lopez",3062 Thomas Flat,Collinston,ND,51261,Niue,Healthcare,Trade Show,Customer,On Hold,Private,1653346212.37,4266,2025-04-12,2025-06-13
0011639983673084,Michael,Price,michael.price@schultz.biz,001-780-796-6678,"Bradley, King and Brock",58600 Jonathan Spur Suite 935,Hoganville,VT,47328,Spain,Education,Trade Show,Prospect,Active,Public,1427530121.61,4166,2025-05-04,2025-07-11
0018945751100073,Brittany,Chavez,brittany.chavez@valdez-choi.com,333-562-9043x1749,Ingram-Sexton,7387 Taylor Rapid Suite 593,Youngville,OR,62860,Spain,Retail,Event,Partner,Pending,Government,1075374985.56,3979,2024-08-27,2025-08-24
